Linux,,Ubuntu 16.04,,,,Git,,,,,,,Matlab,,Python,,C,,,,,,,,No but I know what it is,No but I know what it is,Yes,"Yes, I use either Travis or Jenkins or both",,Comments in the source code,,,,,,,,,README files,,CMake,Makefiles,,,,,,I'm not using a web-based repository,,,,,,"Basic understanding and experience, I have looked through code and made minor adjustments","I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh","Yes, I am using an IDE (such as Pyzo, NinjaIDE, PyCharm, VisualStudio, CLion, Multi, RStudio, Eclipse, or other)",Computer and Information Sciences,Git and version control,Jupyter notebooks,Integrated development environments,Automated testing,CMake,Modular code development,Software licensing,Documentation,Reproducible research,2018-05-02 14:31:54,2018-05-02 14:39:51
Linux,,Arch linux,,,,Git,,,,,,,,,Python,,C,C++,,,Julia,Haskell,,,No but I know what it is,No and I don't know what it is,No but I know what it is,No and I don't know either of those,,Comments in the source code,Doxygen,,,,,PDF,,Markdown,,,CMake,Makefiles,,,,,,,GitHub,,,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",I have tried an IDE but I prefer text editors for my development,Computer and Information Sciences,Git and version control,Jupyter notebooks,Integrated development environments,Automated testing,CMake,Modular code development,Software licensing,Documentation,Reproducible research,2018-05-01 18:13:14,2018-05-01 18:17:53
Linux,,16.04,,I don't use version control but I know what it is,,,,,,,,,,,Python,,,,,,,,,,No but I know what it is,No but I know what it is,Yes,No and I don't know either of those,No documentation,,,,,,,,,,,,,,,,"None, but I want to learn",,,I'm not using a web-based repository,,,,,,I have written my own simple programs,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",No and I don't know what it is,Physical Sciences,Git and version control,,,,,,,,,2018-04-30 11:48:17,2018-04-30 11:55:43
Mac OS X,,MacOS Sierra 10.12.6,,,,Git,,,,,,,Matlab,R,,,,,,,,,,,No and I don't know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,Markdown,README files,,,Makefiles,,,,,,,GitHub,,,,,I have written my own simple programs,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",No and I don't know what it is,Computer and Information Sciences,Git and version control,Jupyter notebooks,Integrated development environments,Automated testing,,,Software licensing,Documentation,Reproducible research,2018-04-30 08:59:39,2018-04-30 09:08:44
Mac OS X,,10.10.5 (Yosemite),,,,Git,,,,,,,Matlab,,,,C,C++,,,,,,C#,No but I know what it is,No but I know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,,,CMake,,SCons,,,,,,,,,,Aalto Version Control System (GitLab),I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh","Yes, I am using an IDE (such as Pyzo, NinjaIDE, PyCharm, VisualStudio, CLion, Multi, RStudio, Eclipse, or other)",Computer and Information Sciences,,Jupyter notebooks,,Automated testing,,Modular code development,Software licensing,Documentation,Reproducible research,2018-04-30 06:47:52,2018-04-30 07:13:26
Mac OS X,,macOS Sierra,,,,Git,,Subversion,,,,,Matlab,R,Python,,,C++,,,,,,,No but I know what it is,No and I don't know what it is,No and I don't know what it is,No but I know what at least one of them does,,Comments in the source code,Doxygen,,,,,,,Markdown,README files,,,,,,"None, but I want to learn",,,,GitHub,GitLab,Bitbucket,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",I have tried an IDE but I prefer text editors for my development,Physical Sciences,,,Integrated development environments,Automated testing,CMake,Modular code development,,Documentation,Reproducible research,2018-04-30 06:40:34,2018-04-30 06:45:49
Linux,,Ubuntu 16.04.4,,,,Git,,,,,,,,,Python,,,,,,,,,,No but I know what it is,No and I don't know what it is,No but I know what it is,No but I know what at least one of them does,,Comments in the source code,,,,,,,,Markdown,README files,,,,,,"None, but I want to learn",,,,GitHub,GitLab,Bitbucket,,,I have written my own simple programs,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",I have tried an IDE but I prefer text editors for my development,Computer and Information Sciences,Git and version control,,Integrated development environments,Automated testing,CMake,Modular code development,Software licensing,Documentation,Reproducible research,2018-04-30 06:07:13,2018-04-30 06:29:55
Linux,,Ubuntu 16.04,,,,Git,,,,,,,Matlab,,Python,,,C++,,,,,,,No but I know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,,,CMake,Makefiles,,,,,,,GitHub,,Bitbucket,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",I have tried an IDE but I prefer text editors for my development,Computer and Information Sciences,Git and version control,,Integrated development environments,Automated testing,,Modular code development,,,Reproducible research,2018-04-28 12:53:38,2018-04-28 12:57:56
Linux,,Ubuntu,,,,Git,,,,,,,Matlab,,Python,,,,,,,,,,No but I know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,README files,,,,,,"None, but I want to learn",,,I'm not using a web-based repository,,,,,,I have written my own simple programs,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",No and I don't know what it is,Medical Biotechnology,Git and version control,,,,,Modular code development,,,Reproducible research,2018-04-27 20:39:21,2018-04-27 20:45:09
Mac OS X,,macOS Sierra,,,,Git,,,,,,,Matlab,,Python,,,C++,,,,,,,No and I don't know what it is,No and I don't know what it is,No but I know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,README files,,CMake,Makefiles,,,,,,,GitHub,GitLab,Bitbucket,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",I have tried an IDE but I prefer text editors for my development,Computer and Information Sciences,Git and version control,,Integrated development environments,Automated testing,,Modular code development,,,Reproducible research,2018-04-27 16:27:39,2018-04-27 16:33:48
